Product Page_url,Product Image_url,Image_Large,Product Name,Product Title,Product Listing Title,Brand,Catalog Number,Model/Part Number,Base Unit of Measure,Family,Series,Heating Capacity,Heating Efficiency,Configuration,Blower Size,Gas Stages,Blower Type,Product Voltage,Product Depth,Product Width,Product Height,Gross Weight,Type,Energy Star Certified,Low Nox
https://www.lennoxpros.com/el297uh045xe36b-45btuh3t/p/24X60,https://images.lennoxpros.com/is/image/LennoxIntl/24X60?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X60,Lennox EL297UH045XE36B Furnace,"Lennox Elite EL297UHE, EL297UH045XE36B, 97% AFUE, 44000 BTU, 3 Ton, 2 Stage, Constant Torque Upflow/Horizontal Low Nox Gas Furnace",Lennox EL297UH045XE36B 2 Stage Furance,Lennox,24X60,EL297UH045XE36B,Unit(S),EL297UHE,Elite,44000 Btuh,97% AFUE,Upflow/Horizontal,3 Ton,2 Stage,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,129 lbs.,2-Stage Constant Torque Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297uh110xv60c110btuh5ton/p/24X54,https://images.lennoxpros.com/is/image/LennoxIntl/24X54?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X54,Lennox EL297UH110XV60C Furnace,"Lennox Elite EL297UHV, EL297UH110XV60C, 97% AFUE, 110000 BTU, 5 Ton, 2 Stage, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL297UH110XV60C 2 Stage Furance,Lennox,24X54,EL297UH110XV60C,Unit(S),EL297UHV,Elite,110000 Btuh,97% AFUE,Upflow/Horizontal,5 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,175 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/slp99df110xv60c-gas-furnace-110btuh-5ton/p/19A46,https://images.lennoxpros.com/is/image/LennoxIntl/19A46?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A46,Lennox SLP99DF110XV60C Furnace,"Lennox DLSC SLP99V, SLP99DF110XV60C, 97.5% AFUE, 110000 BTU, 4-5 Ton, Modulating, Variable Speed Downflow Gas Furnace",Lennox SLP99DF110XV60C Modulating Furance,Lennox,19A46,SLP99DF110XV60C,Unit(S),SLP99V,DLSC,110000 Btuh,97.5% AFUE,Downflow,4-5 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,21 Inch,33 Inch,175 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el297df090xv60c-90btuh5ton/p/24X58,https://images.lennoxpros.com/is/image/LennoxIntl/24X58?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X58,Lennox EL297DF090XV60C Furnace,"Lennox Elite EL297DFV, EL297DF090XV60C, 97% AFUE, 88000 BTU, 5 Ton, 2 Stage, Variable Speed Downflow Gas Furnace",Lennox EL297DF090XV60C 2 Stage Furance,Lennox,24X58,EL297DF090XV60C,Unit(S),EL297DFV,Elite,88000 Btuh,97% AFUE,Downflow,5 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,166 lbs.,2-Stage Variable Speed Downflow Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/slp98df090xv48c-furnace-gas-90btuh-4t/p/62W84,https://images.lennoxpros.com/is/image/LennoxIntl/62W84?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W84,Lennox SLP98DF090XV48C Furnace,"Lennox DLSC SLP98DF, SLP98DF090XV48C, 98.7% AFUE, 88000 BTU, 4 Ton, Modulating, Variable Speed Downflow Gas Furnace",Lennox SLP98DF090XV48C Modulating Furance,Lennox,62W84,SLP98DF090XV48C,Unit(S),SLP98DF,DLSC,88000 Btuh,98.7% AFUE,Downflow,4 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,163 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/sl297uh040nv36b-97afue-ultra-low-nox-gas-furnace-3-ton/p/15Y74,https://images.lennoxpros.com/is/image/LennoxIntl/15Y74?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15Y74,Lennox SL297UH040NV36B Furnace,"Lennox DLSC SL297NV, SL297UH040NV36B, 97.5% AFUE, 40000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL297UH040NV36B 2 Stage Heat Furance,Lennox,15Y74,SL297UH040NV36B,Unit(S),SL297NV,DLSC,40000 Btuh,97.5% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,125 lbs.,,Yes,Ultra-Low NOx
https://www.lennoxpros.com/el297df110xv60c-110btuh5ton/p/24X59,https://images.lennoxpros.com/is/image/LennoxIntl/24X59?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X59,Lennox EL297DF110XV60C Furnace,"Lennox Elite EL297DFV, EL297DF110XV60C, 97% AFUE, 110000 BTU, 5 Ton, 2 Stage, Variable Speed Downflow Gas Furnace",Lennox EL297DF110XV60C 2 Stage Furance,Lennox,24X59,EL297DF110XV60C,Unit(S),EL297DFV,Elite,110000 Btuh,97% AFUE,Downflow,5 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,176 lbs.,2-Stage Variable Speed Downflow Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/slp98df090xv60c-furnace-gas-90btuh-5t/p/62W85,https://images.lennoxpros.com/is/image/LennoxIntl/62W85?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/62W85,Lennox SLP98DF090XV60C Furnace,"Lennox DLSC SLP98V, SLP98DF090XV60C, 98.7% AFUE, 88000 BTU, 5 Ton, Modulating, Variable Speed Downflow Gas Furnace",Lennox SLP98DF090XV60C Modulating Furance,Lennox,62W85,SLP98DF090XV60C,Unit(S),SLP98V,DLSC,88000 Btuh,98.7% AFUE,Downflow,5 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,165 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el297uh090xv60c-90btuh5ton/p/24X69,https://images.lennoxpros.com/is/image/LennoxIntl/24X69?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X69,Lennox EL297UH090XV60C Furnace,"Lennox Elite EL297UHV, EL297UH090XV60C, 97% AFUE, 88000 BTU, 5 Ton, 2 Stage, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL297UH090XV60C 2 Stage Furance,Lennox,24X69,EL297UH090XV60C,Unit(S),EL297UHV,Elite,88000 Btuh,97% AFUE,Upflow/Horizontal,5 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,155 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297uh135xv60d135btuh5ton/p/24X55,https://images.lennoxpros.com/is/image/LennoxIntl/24X55?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X55,Lennox EL297UH135XV60D Furnace,"Lennox Elite EL297UHV, EL297UH135XV60D, 97% AFUE, 132000 BTU, 5 Ton, 2 Stage, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL297UH135XV60D 2 Stage Furance,Lennox,24X55,EL297UH135XV60D,Unit(S),EL297UHV,Elite,132000 Btuh,97% AFUE,Upflow/Horizontal,5 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,24.5 Inch,33 Inch,188 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297uh090xe48c-90btuh4t/p/24X62,https://images.lennoxpros.com/is/image/LennoxIntl/24X62?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X62,Lennox EL297UH090XE48C Furnace,"Lennox Elite EL297UHE, EL297UH090XE48C, 97% AFUE, 88000 BTU, 4 Ton, 2 Stage, Constant Torque Upflow/Horizontal Low Nox Gas Furnace",Lennox EL297UH090XE48C 2 Stage Furance,Lennox,24X62,EL297UH090XE48C,Unit(S),EL297UHE,Elite,88000 Btuh,97% AFUE,Upflow/Horizontal,4 Ton,2 Stage,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,160 lbs.,2-Stage Constant Torque Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297uh090xv48c-90btuh4ton/p/24X52,https://images.lennoxpros.com/is/image/LennoxIntl/24X52?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X52,Lennox EL297UH090XV48C Furnace,"Lennox Elite EL297UHV, EL297UH090XV48C, 97% AFUE, 88000 BTU, 4 Ton, 2 Stage, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL297UH090XV48C 2 Stage Furance,Lennox,24X52,EL297UH090XV48C,Unit(S),EL297UHV,Elite,88000 Btuh,97% AFUE,Upflow/Horizontal,4 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,167 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297df070xv48b-70btu74ton/p/24X57,https://images.lennoxpros.com/is/image/LennoxIntl/24X57?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X57,Lennox EL297DF070XV48B Furnace,"Lennox Elite EL297DFV, EL297DF070XV48B, 97% AFUE, 66000 BTU, 4 Ton, 2 Stage, Variable Speed Downflow Gas Furnace",Lennox EL297DF070XV48B 2 Stage Furance,Lennox,24X57,EL297DF070XV48B,Unit(S),EL297DFV,Elite,66000 Btuh,97% AFUE,Downflow,4 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,138 lbs.,2-Stage Variable Speed Downflow Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297uh110xv48c-110btuh4ton/p/24X53,https://images.lennoxpros.com/is/image/LennoxIntl/24X53?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X53,Lennox EL297UH110XV48C Furnace,"Lennox Elite EL297UHV, EL297UH110XV48C, 97% AFUE, 110000 BTU, 4 Ton, 2 Stage, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL297UH110XV48C 2 Stage Furance,Lennox,24X53,EL297UH110XV48C,Unit(S),EL297UHV,Elite,110000 Btuh,97% AFUE,Upflow/Horizontal,4 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,174 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297uh070xe36b-70btuh3t/p/24X61,https://images.lennoxpros.com/is/image/LennoxIntl/24X61?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X61,Lennox EL297UH070XE36B Furnace,"Lennox Elite EL297UHE, EL297UH070XE36B, 97% AFUE, 66000 BTU, 3 Ton, 2 Stage, Constant Torque Upflow/Horizontal Low Nox Gas Furnace",Lennox EL297UH070XE36B 2 Stage Furance,Lennox,24X61,EL297UH070XE36B,Unit(S),EL297UHE,Elite,66000 Btuh,97% AFUE,Upflow/Horizontal,3 Ton,2 Stage,Constant Torque,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,137 lbs.,2-Stage Constant Torque Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297uh070xv36b-70btuh3ton/p/24X50,https://images.lennoxpros.com/is/image/LennoxIntl/24X50?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X50,Lennox EL297UH070XV36B Furnace,"Lennox Elite EL297UHV, EL297UH070XV36B, 97% AFUE, 66000 BTU, 3 Ton, 2 Stage, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL297UH070XV36B 2 Stage Furance,Lennox,24X50,EL297UH070XV36B,Unit(S),EL297UHV,Elite,66000 Btuh,97% AFUE,Upflow/Horizontal,3 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,138 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297uh090xv36c-90btuh3ton/p/24X51,https://images.lennoxpros.com/is/image/LennoxIntl/24X51?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X51,Lennox EL297UH090XV36C Furnace,"Lennox Elite EL297UHV, EL297UH090XV36C, 97% AFUE, 88000 BTU, 3 Ton, 2 Stage, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL297UH090XV36C 2 Stage Furance,Lennox,24X51,EL297UH090XV36C,Unit(S),EL297UHV,Elite,88000 Btuh,97% AFUE,Upflow/Horizontal,3 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,155 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/el297df045xv36b-45btuh3ton/p/24X56,https://images.lennoxpros.com/is/image/LennoxIntl/24X56?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X56,Lennox EL297DF045XV36B Furnace,"Lennox Elite EL297DFV, EL297DF045XV36B, 97% AFUE, 44000 BTU, 3 Ton, 2 Stage, Variable Speed Downflow Gas Furnace",Lennox EL297DF045XV36B 2 Stage Furance,Lennox,24X56,EL297DF045XV36B,Unit(S),EL297DFV,Elite,44000 Btuh,97% AFUE,Downflow,3 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,131 lbs.,2-Stage Variable Speed Downflow Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/slp99uh070xv36b-furnace-gas-70btuh-3ton/p/19A45,https://images.lennoxpros.com/is/image/LennoxIntl/19A45?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A45,Lennox SLP99UH070XV36B Furnace,"Lennox DLSC SLP99V, SLP99UH070XV36B, Up To 99% AFUE, 66000 BTU, 2-3.5 Ton, Modulating, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SLP99UH070XV36B Modulating Furance,Lennox,19A45,SLP99UH070XV36B,Unit(S),SLP99V,DLSC,66000 Btuh,Up To 99% AFUE,Upflow/Horizontal,2-3.5 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,17.5 Inch,33 Inch,139 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/slp99df090xv60c-gas-furnace-90btuh-5ton/p/19A47,https://images.lennoxpros.com/is/image/LennoxIntl/19A47?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A47,Lennox SLP99DF090XV60C Furnace,"Lennox DLSC SLP99V, SLP99DF090XV60C, 97.5% AFUE, 88000 BTU, 4-5 Ton, Modulating, Variable Speed Downflow Gas Furnace",Lennox SLP99DF090XV60C Modulating Furance,Lennox,19A47,SLP99DF090XV60C,Unit(S),SLP99V,DLSC,88000 Btuh,97.5% AFUE,Downflow,4-5 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,21 Inch,33 Inch,166 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/slp99uh110xv60c-gas-furnace-110btuh-5ton/p/19A41,https://images.lennoxpros.com/is/image/LennoxIntl/19A41?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A41,Lennox SLP99UH110XV60C Furnace,"Lennox DLSC SLP99V, SLP99UH110XV60C, Up To 99% AFUE, 110000 BTU, 4-5 Ton, Modulating, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SLP99UH110XV60C Modulating Furance,Lennox,19A41,SLP99UH110XV60C,Unit(S),SLP99V,DLSC,110000 Btuh,Up To 99% AFUE,Upflow/Horizontal,4-5 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,21 Inch,33 Inch,176 lbs.,,Yes,Low NOx
https://www.lennoxpros.com/el297uh045xv36b-45btuh3ton/p/24X49,https://images.lennoxpros.com/is/image/LennoxIntl/24X49?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/24X49,Lennox EL297UH045XV36B Furnace,"Lennox Elite EL297UHV, EL297UH045XV36B, 97% AFUE, 44000 BTU, 3 Ton, 2 Stage, Variable Speed Upflow/Horizontal Gas Furnace",Lennox EL297UH045XV36B 2 Stage Furance,Lennox,24X49,EL297UH045XV36B,Unit(S),EL297UHV,Elite,44000 Btuh,97% AFUE,Upflow/Horizontal,3 Ton,2 Stage,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,131 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,Yes,Low Nox
https://www.lennoxpros.com/sl297uh080nv60c-furn-gas-80btu-5t-ulnox/p/15Y77,https://images.lennoxpros.com/is/image/LennoxIntl/15Y77?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/15Y77,Lennox SL297UH080NV60C Furnace,"Lennox DLSC SL297NV, SL297UH080NV60C, 97.5% AFUE, 80000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL297UH080NV60C 2 Stage Heat Furance,Lennox,15Y77,SL297UH080NV60C,Unit(S),SL297NV,DLSC,80000 Btuh,97.5% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,156 lbs.,,Yes,Ultra-Low NOx
https://www.lennoxpros.com/sl280df070v36a-ic-furn-gas-70btuh-3ton/p/78W77,https://images.lennoxpros.com/is/image/LennoxIntl/78W77?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W77,Lennox SL280DF070V36A Furnace,"Lennox DLSC SL280V, SL280DF070V36A, 80% AFUE, 66000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox SL280DF070V36A 2 Stage Heat Furance,Lennox,78W77,SL280DF070V36A,Unit(S),SL280V,DLSC,66000 Btuh,80% AFUE,Downflow,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,130 lbs.,2-Stage Variable Speed Downflow Gas Furnace,No,
https://www.lennoxpros.com/sl280uh135v60d-ic-furn-gas-135btuh-5ton/p/78W76,https://images.lennoxpros.com/is/image/LennoxIntl/78W76?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W76,Lennox SL280UH135V60D Furnace,"Lennox DLSC SL280V, SL280UH135V60D, 80% AFUE, 132000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH135V60D 2 Stage Heat Furance,Lennox,78W76,SL280UH135V60D,Unit(S),SL280V,DLSC,132000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,24.5 Inch,33 Inch,187 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/sl280uh090xv48b-ic-furn-gas-90btuh-4ton/p/78W70,https://images.lennoxpros.com/is/image/LennoxIntl/78W70?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W70,Lennox SL280UH090XV48B Furnace,"Lennox DLSC SL280V, SL280UH090XV48B, 80% AFUE, 88000 BTU, 4 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH090XV48B 2 Stage Heat Furance,Lennox,78W70,SL280UH090XV48B,Unit(S),SL280V,DLSC,88000 Btuh,80% AFUE,Upflow/Horizontal,4 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,155 lbs.,,No,Low NOx
https://www.lennoxpros.com/sl280uh090v36b-ic-furn-gas-90btuh-3ton/p/78W69,https://images.lennoxpros.com/is/image/LennoxIntl/78W69?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W69,Lennox SL280UH090V36B Furnace,"Lennox DLSC SL280V, SL280UH090V36B, 80% AFUE, 88000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH090V36B 2 Stage Heat Furance,Lennox,78W69,SL280UH090V36B,Unit(S),SL280V,DLSC,88000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,144 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/sl280df110v60c-ic-furn-gas-110btuh-5ton/p/78W80,https://images.lennoxpros.com/is/image/LennoxIntl/78W80?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W80,Lennox SL280DF110V60C Furnace,"Lennox DLSC SL280V, SL280DF110V60C, 80% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox SL280DF110V60C 2 Stage Heat Furance,Lennox,78W80,SL280DF110V60C,Unit(S),SL280V,DLSC,110000 Btuh,80% AFUE,Downflow,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,173 lbs.,2-Stage Variable Speed Downflow Gas Furnace,No,
https://www.lennoxpros.com/sl280uh090v60c-ic-furn-gas-90btuh-5ton/p/78W72,https://images.lennoxpros.com/is/image/LennoxIntl/78W72?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W72,Lennox SL280UH090V60C Furnace,"Lennox DLSC SL280V, SL280UH090V60C, 80% AFUE, 88000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH090V60C 2 Stage Heat Furance,Lennox,78W72,SL280UH090V60C,Unit(S),SL280V,DLSC,88000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,162 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/sl280df090v48b-ic-furn-gas-90btuh-4ton/p/78W78,https://images.lennoxpros.com/is/image/LennoxIntl/78W78?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W78,Lennox SL280DF090V48B Furnace,"Lennox DLSC SL280V, SL280DF090V48B, 80% AFUE, 88000 BTU, 4 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox SL280DF090V48B 2 Stage Heat Furance,Lennox,78W78,SL280DF090V48B,Unit(S),SL280V,DLSC,88000 Btuh,80% AFUE,Downflow,4 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,154 lbs.,2-Stage Variable Speed Downflow Gas Furnace,No,
https://www.lennoxpros.com/sl280uh070xv36a-ic-furn-gas-70btuh-3ton/p/78W68,https://images.lennoxpros.com/is/image/LennoxIntl/78W68?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W68,Lennox SL280UH070XV36A Furnace,"Lennox DLSC SL280V, SL280UH070XV36A, 80% AFUE, 66000 BTU, 3 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH070XV36A 2 Stage Heat Furance,Lennox,78W68,SL280UH070XV36A,Unit(S),SL280V,DLSC,66000 Btuh,80% AFUE,Upflow/Horizontal,3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,14.5 Inch,33 Inch,130 lbs.,,No,Low NOx
https://www.lennoxpros.com/sl280uh110xv60c-ic-furn-gas-110btuh-5ton/p/78W75,https://images.lennoxpros.com/is/image/LennoxIntl/78W75?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W75,Lennox SL280UH110XV60C Furnace,"Lennox DLSC SL280V, SL280UH110XV60C, 80% AFUE, 110000 BTU, 5 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH110XV60C 2 Stage Heat Furance,Lennox,78W75,SL280UH110XV60C,Unit(S),SL280V,DLSC,110000 Btuh,80% AFUE,Upflow/Horizontal,5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,178 lbs.,,No,Low NOx
https://www.lennoxpros.com/sl280df060nv36b-furngas60btu3tuln/p/22B34,https://images.lennoxpros.com/is/image/LennoxIntl/22B34?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/22B34,Lennox SL280DF060NV36B Furnace,"Lennox DLSC SL280NV, SL280DF060NV36B, 80% AFUE, 60000 BTU, 2-3 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox SL280DF060NV36B 2 Stage Heat Furance,Lennox,22B34,SL280DF060NV36B,Unit(S),SL280NV,DLSC,60000 Btuh,80% AFUE,Downflow,2-3 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,123 lbs.,,No,Ultra-Low NOx
https://www.lennoxpros.com/sl280df080nv60c-furngas80btu5tuln/p/22B35,https://images.lennoxpros.com/is/image/LennoxIntl/22B35?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/22B35,Lennox SL280DF080NV60C Furnace,"Lennox DLSC SL280NV, SL280DF080NV60C, 80% AFUE, 80000 BTU, 3-5 Ton, 2 Stage Heat, Variable Speed Downflow Gas Furnace",Lennox SL280DF080NV60C 2 Stage Heat Furance,Lennox,22B35,SL280DF080NV60C,Unit(S),SL280NV,DLSC,80000 Btuh,80% AFUE,Downflow,3-5 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,21 Inch,33 Inch,145 lbs.,,No,Ultra-Low NOx
https://www.lennoxpros.com/sl280uh090v48b-ic-furn-gas-90btuh-4ton/p/78W71,https://images.lennoxpros.com/is/image/LennoxIntl/78W71?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/78W71,Lennox SL280UH090V48B Furnace,"Lennox DLSC SL280V, SL280UH090V48B, 80% AFUE, 88000 BTU, 4 Ton, 2 Stage Heat, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SL280UH090V48B 2 Stage Heat Furance,Lennox,78W71,SL280UH090V48B,Unit(S),SL280V,DLSC,88000 Btuh,80% AFUE,Upflow/Horizontal,4 Ton,2 Stage Heat,Variable Speed,115 VAC 1 Ph 60 Hz,27.75 Inch,17.5 Inch,33 Inch,152 lbs.,2-Stage Variable Speed Horizontal Gas Furnace,No,
https://www.lennoxpros.com/slp99uh090xv36c-gas-furnace-90btuh-3ton/p/19A44,https://images.lennoxpros.com/is/image/LennoxIntl/19A44?$product_related$,https://images.lennoxpros.com/is/image/LennoxIntl/19A44,Lennox SLP99UH090XV36C Furnace,"Lennox DLSC SLP99V, SLP99UH090XV36C, Up To 99% AFUE, 88000 BTU, 2-3.5 Ton, Modulating, Variable Speed Upflow/Horizontal Gas Furnace",Lennox SLP99UH090XV36C Modulating Furance,Lennox,19A44,SLP99UH090XV36C,Unit(S),SLP99V,DLSC,88000 Btuh,Up To 99% AFUE,Upflow/Horizontal,2-3.5 Ton,Modulating,Variable Speed,115 VAC 1 Ph 60 Hz,29.25 Inch,21 Inch,33 Inch,156 lbs.,,Yes,Low NOx
